Site,timestamp,temperature,radiation,power
siteA,2019-03-06 07:45:00,25.01,155,4.8
siteA,2019-03-06 08:00:00,25.54,202,4.96
siteA,2019-03-06 08:15:00,26.08,257,4.96
siteA,2019-03-06 08:30:00,26.62,313,14.91
siteA,2019-03-06 08:45:00,27.16,369,10.59
siteA,2019-03-06 09:00:00,27.7,425,9.97
siteA,2019-03-06 09:15:00,28.37,476,9.89
siteA,2019-03-06 09:30:00,29.04,528,9.91
siteA,2019-03-06 09:45:00,29.72,580,10.74
siteA,2019-03-06 10:00:00,30.4,632,11.29
siteA,2019-03-06 10:15:00,30.6,673,13.44
siteA,2019-03-06 10:30:00,30.79,715,10.77
siteA,2019-03-06 10:45:00,31,756,10.46
siteA,2019-03-06 11:00:00,31.2,798,10.79
siteA,2019-03-06 11:15:00,31.4,825,11.43
siteA,2019-03-06 11:30:00,31.6,853,11.01
siteA,2019-03-06 11:45:00,31.8,880,11.5
siteA,2019-03-06 12:00:00,32,908,11.7
siteA,2019-03-06 12:15:00,32.42,918,13.49
siteA,2019-03-06 12:30:00,32.85,929,15.11
siteA,2019-03-06 12:45:00,33.27,940,15
siteA,2019-03-06 13:00:00,33.7,950,14.91
siteA,2019-03-06 13:15:00,32.77,943,14.81
siteA,2019-03-06 13:30:00,31.85,936,14.74
siteA,2019-03-06 13:45:00,30.92,929,14.82
siteA,2019-03-06 14:00:00,30,922,14.84
siteA,2019-03-06 14:15:00,29.07,898,14.75
siteA,2019-03-06 14:30:00,28.15,874,18.48
siteA,2019-03-06 14:45:00,27.22,850,19.13
siteA,2019-03-06 15:00:00,26.3,826,19.32
siteA,2019-03-06 15:15:00,26.57,787,17.96
siteA,2019-03-06 15:30:00,26.85,748,17.54
siteA,2019-03-06 15:45:00,27.12,709,17.7
siteA,2019-03-06 16:00:00,27.4,670,16.84
siteA,2019-03-06 16:15:00,27.23,620,14.22
siteA,2019-03-06 16:30:00,27.07,570,16.67
siteA,2019-03-06 16:45:00,26.91,520,14.18
siteA,2019-03-06 17:00:00,26.75,470,14.02
siteA,2019-03-06 17:15:00,26.58,414,14.4
siteA,2019-03-06 17:30:00,26.42,359,14.77
siteA,2019-03-06 17:45:00,26.26,303,14.78
siteA,2019-03-06 18:00:00,26.1,247,15.26
siteA,2019-03-06 18:15:00,26.12,196,5.2
siteA,2019-03-06 18:30:00,26.15,145,5.2
siteA,2019-03-06 18:45:00,26.17,94,5.2
siteA,2019-03-06 19:00:00,26.2,43,5.2
siteA,2019-03-06 19:15:00,25.58,32,5.2
siteA,2019-03-06 19:30:00,24.97,21,5.2
siteA,2019-03-06 19:45:00,24.36,11,5.2
siteA,2019-03-06 20:00:00,23.75,0,5.2
siteA,2019-03-06 20:15:00,23.13,0,5.2
siteA,2019-03-06 20:30:00,22.52,0,5.2
siteA,2019-03-06 20:45:00,21.91,0,5.2
siteA,2019-03-06 21:00:00,21.3,0,5.2
siteA,2019-03-06 21:15:00,21,0,5.2
siteA,2019-03-06 21:30:00,20.7,0,5.2
siteA,2019-03-06 21:45:00,20.4,0,5.2
siteA,2019-03-06 22:00:00,20.1,0,4.8
siteA,2019-03-06 22:15:00,20.06,0,4.8
siteA,2019-03-06 22:30:00,20.02,0,4.8
siteA,2019-03-06 22:45:00,19.98,0,4.8
siteA,2019-03-06 23:00:00,19.95,0,4.8
siteA,2019-03-06 23:15:00,19.91,0,4.8
siteA,2019-03-06 23:30:00,19.87,0,4.8
siteA,2019-03-06 23:45:00,19.83,0,4.8
siteA,2019-03-07 00:00:00,19.8,0,4.8
siteA,2019-03-07 00:15:00,19.8,0,4.8
siteA,2019-03-07 00:30:00,19.8,0,4.8
siteA,2019-03-07 00:45:00,19.8,0,4.8
siteA,2019-03-07 01:00:00,19.8,0,4.8
siteA,2019-03-07 01:15:00,19.78,0,4.8
siteA,2019-03-07 01:30:00,19.77,0,4.8
siteA,2019-03-07 01:45:00,19.76,0,4.8
siteA,2019-03-07 02:00:00,19.75,0,4.8
siteA,2019-03-07 02:15:00,19.73,0,4.8
siteA,2019-03-07 02:30:00,19.72,0,4.8
siteA,2019-03-07 02:45:00,19.71,0,4.8
siteA,2019-03-07 03:00:00,19.7,0,4.8
siteA,2019-03-07 03:15:00,19.52,0,4.8
siteA,2019-03-07 03:30:00,19.35,0,4.8
siteA,2019-03-07 03:45:00,19.17,0,4.8
siteA,2019-03-07 04:00:00,19,0,4.8
siteA,2019-03-07 04:15:00,18.89,0,4.8
siteA,2019-03-07 04:30:00,18.8,0,4.8
siteA,2019-03-07 04:45:00,18.7,0,4.8
siteA,2019-03-07 05:00:00,18.6,0,4.8
siteA,2019-03-07 05:15:00,18.5,0,4.8
siteA,2019-03-07 05:30:00,18.39,0,4.8
siteA,2019-03-07 05:45:00,18.3,0,4.8
siteA,2019-03-07 06:00:00,18.2,0,4.8
siteA,2019-03-07 06:15:00,18.2,3,4.8
siteA,2019-03-07 06:30:00,18.2,6,4.8
siteA,2019-03-07 06:45:00,18.2,9,4.8
siteA,2019-03-07 07:00:00,18.2,12,4.8
siteA,2019-03-07 07:15:00,18.23,58,4.8
siteA,2019-03-07 07:30:00,18.27,105,4.8
siteA,2019-03-07 07:45:00,18.31,152,4.8
siteA,2019-03-07 08:00:00,18.35,199,4.96
siteA,2019-03-07 08:15:00,18.38,254,4.96
siteA,2019-03-07 08:30:00,18.42,310,13.53
siteA,2019-03-07 08:45:00,18.46,366,8.59
siteA,2019-03-07 09:00:00,18.5,421,8.08
siteA,2019-03-07 09:15:00,18.6,473,9.05
siteA,2019-03-07 09:30:00,18.7,524,8.64
siteA,2019-03-07 09:45:00,18.79,576,9.03
siteA,2019-03-07 10:00:00,18.89,628,9.4
siteA,2019-03-07 10:15:00,19.02,669,8.5
siteA,2019-03-07 10:30:00,19.14,711,8.8
siteA,2019-03-07 10:45:00,19.27,752,8.99
siteA,2019-03-07 11:00:00,19.39,794,8.76
siteA,2019-03-07 11:15:00,19.52,821,8.69
siteA,2019-03-07 11:30:00,19.64,849,9.24
siteA,2019-03-07 11:45:00,19.77,876,9.88
siteA,2019-03-07 12:00:00,19.89,903,9.1
siteA,2019-03-07 12:15:00,20.09,914,8.4
siteA,2019-03-07 12:30:00,20.29,925,9.48
siteA,2019-03-07 12:45:00,20.5,935,10.15
siteA,2019-03-07 13:00:00,20.7,946,10.86
siteA,2019-03-07 13:15:00,20.8,939,8.34
siteA,2019-03-07 13:30:00,20.9,932,9.17
siteA,2019-03-07 13:45:00,21,925,10.16
siteA,2019-03-07 14:00:00,21.1,918,10.22
siteA,2019-03-07 14:15:00,21.2,893,12.05
siteA,2019-03-07 14:30:00,21.3,869,10.82
siteA,2019-03-07 14:45:00,21.4,845,9.46
siteA,2019-03-07 15:00:00,21.5,821,10.21
siteA,2019-03-07 15:15:00,21.47,782,10.72
siteA,2019-03-07 15:30:00,21.45,743,9.45
siteA,2019-03-07 15:45:00,21.42,704,9.67
siteA,2019-03-07 16:00:00,21.4,665,10.11
siteA,2019-03-07 16:15:00,21.37,615,10.62
siteA,2019-03-07 16:30:00,21.35,565,10.87
siteA,2019-03-07 16:45:00,21.32,515,12.33
siteA,2019-03-07 17:00:00,21.29,465,14.01
siteA,2019-03-07 17:15:00,21.27,409,13.02
siteA,2019-03-07 17:30:00,21.25,354,13.02
siteA,2019-03-07 17:45:00,21.22,298,10.35
siteA,2019-03-07 18:00:00,21.2,243,10.85
siteA,2019-03-07 18:15:00,21.17,192,5.2
siteA,2019-03-07 18:30:00,21.15,141,5.2
siteA,2019-03-07 18:45:00,21.12,90,5.2
siteA,2019-03-07 19:00:00,21.1,39,5.2
siteA,2019-03-07 19:15:00,21.1,30,5.2
siteA,2019-03-07 19:30:00,21.1,20,5.2
siteA,2019-03-07 19:45:00,21.1,10,5.2
siteA,2019-03-07 20:00:00,21.1,0,5.2
siteA,2019-03-07 20:15:00,21.1,0,5.2
siteA,2019-03-07 20:30:00,21.1,0,5.2
siteA,2019-03-07 20:45:00,21.1,0,5.2
siteA,2019-03-07 21:00:00,21.1,0,5.2
siteA,2019-03-07 21:15:00,21.12,0,5.2
siteA,2019-03-07 21:30:00,21.15,0,5.2
siteA,2019-03-07 21:45:00,21.17,0,5.2
siteA,2019-03-07 22:00:00,21.2,0,4.8
siteA,2019-03-07 22:15:00,21.2,0,4.8
siteA,2019-03-07 22:30:00,21.2,0,4.8
siteA,2019-03-07 22:45:00,21.2,0,4.8
siteA,2019-03-07 23:00:00,21.2,0,4.8
siteA,2019-03-07 23:15:00,21.2,0,4.8
siteA,2019-03-07 23:30:00,21.2,0,4.8
siteA,2019-03-07 23:45:00,21.2,0,4.8
siteA,2019-03-08 00:00:00,21.2,0,4.8
siteA,2019-03-08 00:15:00,21.15,0,4.8
siteA,2019-03-08 00:30:00,21.1,0,4.8
siteA,2019-03-08 00:45:00,21.05,0,4.8
siteA,2019-03-08 01:00:00,21,0,4.8
siteA,2019-03-08 01:15:00,20.85,0,4.8
siteA,2019-03-08 01:30:00,20.7,0,4.8
siteA,2019-03-08 01:45:00,20.55,0,4.8
siteA,2019-03-08 02:00:00,20.39,0,4.8
siteA,2019-03-08 02:15:00,20.25,0,4.8
siteA,2019-03-08 02:30:00,20.1,0,4.8
siteA,2019-03-08 02:45:00,19.95,0,4.8
siteA,2019-03-08 03:00:00,19.8,0,4.8
siteA,2019-03-08 03:15:00,19.77,0,4.8
siteA,2019-03-08 03:30:00,19.75,0,4.8
siteA,2019-03-08 03:45:00,19.72,0,4.8
siteA,2019-03-08 04:00:00,19.7,0,4.8
siteA,2019-03-08 04:15:00,19.67,0,4.8
siteA,2019-03-08 04:30:00,19.64,0,4.8
siteA,2019-03-08 04:45:00,19.62,0,4.8
siteA,2019-03-08 05:00:00,19.6,0,4.8
siteA,2019-03-08 05:15:00,19.57,0,4.8
siteA,2019-03-08 05:30:00,19.55,0,4.8
siteA,2019-03-08 05:45:00,19.52,0,4.8
siteA,2019-03-08 06:00:00,19.5,0,4.8
siteA,2019-03-08 06:15:00,19.5,3,4.8
siteA,2019-03-08 06:30:00,19.5,5,4.8
siteA,2019-03-08 06:45:00,19.5,8,4.8
siteA,2019-03-08 07:00:00,19.5,10,4.8
siteA,2019-03-08 07:15:00,20.05,57,4.8
siteA,2019-03-08 07:30:00,20.6,103,4.8
siteA,2019-03-08 07:45:00,21.15,149,4.8
siteA,2019-03-08 08:00:00,21.7,196,4.96
siteA,2019-03-08 08:15:00,22.25,251,4.96
siteA,2019-03-08 08:30:00,22.79,307,13.81
siteA,2019-03-08 08:45:00,23.35,362,8.53
siteA,2019-03-08 09:00:00,23.9,418,8.23
siteA,2019-03-08 09:15:00,23.97,469,8.92
siteA,2019-03-08 09:30:00,24.04,521,9.23
siteA,2019-03-08 09:45:00,24.12,573,9.17
siteA,2019-03-08 10:00:00,24.2,624,9.12
siteA,2019-03-08 10:15:00,24.3,666,9.92
siteA,2019-03-08 10:30:00,24.4,707,9.02
siteA,2019-03-08 10:45:00,24.5,748,8.69
siteA,2019-03-08 11:00:00,24.6,790,9.56
siteA,2019-03-08 11:15:00,24.7,817,10.15
siteA,2019-03-08 11:30:00,24.8,844,11.06
siteA,2019-03-08 11:45:00,24.9,872,10.66
siteA,2019-03-08 12:00:00,25,899,8.68
siteA,2019-03-08 12:15:00,25.25,910,9.21
siteA,2019-03-08 12:30:00,25.5,920,10.11
siteA,2019-03-08 12:45:00,25.75,931,10.28
siteA,2019-03-08 13:00:00,26,941,10.49
siteA,2019-03-08 13:15:00,26.1,934,9.9
siteA,2019-03-08 13:30:00,26.2,927,9.64
siteA,2019-03-08 13:45:00,26.3,920,10.53
siteA,2019-03-08 14:00:00,26.4,913,10.76
siteA,2019-03-08 14:15:00,26.5,888,13.69
siteA,2019-03-08 14:30:00,26.6,864,11.83
siteA,2019-03-08 14:45:00,26.7,840,10.23
siteA,2019-03-08 15:00:00,26.8,816,10.37
siteA,2019-03-08 15:15:00,26.7,777,11.22
siteA,2019-03-08 15:30:00,26.6,738,10.92
siteA,2019-03-08 15:45:00,26.5,699,10.82
siteA,2019-03-08 16:00:00,26.4,660,12.25
siteA,2019-03-08 16:15:00,26.23,610,11.61
siteA,2019-03-08 16:30:00,26.07,559,14.28
siteA,2019-03-08 16:45:00,25.91,509,14.2
siteA,2019-03-08 17:00:00,25.75,459,14.41
siteA,2019-03-08 17:15:00,25.58,404,14.82
siteA,2019-03-08 17:30:00,25.42,348,11.64
siteA,2019-03-08 17:45:00,25.26,293,11.4
siteA,2019-03-08 18:00:00,25.1,238,11.24
siteA,2019-03-08 18:15:00,24.97,187,5.2
siteA,2019-03-08 18:30:00,24.85,137,5.2
siteA,2019-03-08 18:45:00,24.72,86,5.2
siteA,2019-03-08 19:00:00,24.6,36,5.2
siteA,2019-03-08 19:15:00,24.51,27,5.2
siteA,2019-03-08 19:30:00,24.42,18,5.2
siteA,2019-03-08 19:45:00,24.33,9,5.2
siteA,2019-03-08 20:00:00,24.25,0,5.2
siteA,2019-03-08 20:15:00,24.16,0,5.2
siteA,2019-03-08 20:30:00,24.07,0,5.2
siteA,2019-03-08 20:45:00,23.98,0,5.2
siteA,2019-03-08 21:00:00,23.9,0,5.2
siteA,2019-03-08 21:15:00,23.82,0,5.2
siteA,2019-03-08 21:30:00,23.75,0,5.2
siteA,2019-03-08 21:45:00,23.67,0,5.2
siteA,2019-03-08 22:00:00,23.6,0,4.8
siteA,2019-03-08 22:15:00,23.53,0,4.8
siteA,2019-03-08 22:30:00,23.47,0,4.8
siteA,2019-03-08 22:45:00,23.41,0,4.8
siteA,2019-03-08 23:00:00,23.35,0,4.8
siteA,2019-03-08 23:15:00,23.28,0,4.8
siteA,2019-03-08 23:30:00,23.22,0,4.8
siteA,2019-03-08 23:45:00,23.16,0,4.8
siteA,2019-03-09 00:00:00,23.1,0,4.8
siteA,2019-03-09 00:15:00,23,0,4.8
siteA,2019-03-09 00:30:00,22.9,0,4.8
siteA,2019-03-09 00:45:00,22.8,0,4.8
siteA,2019-03-09 01:00:00,22.7,0,4.8
siteA,2019-03-09 01:15:00,22.63,0,4.8
siteA,2019-03-09 01:30:00,22.57,0,4.8
siteA,2019-03-09 01:45:00,22.51,0,4.8
siteA,2019-03-09 02:00:00,22.45,0,4.8
siteA,2019-03-09 02:15:00,22.38,0,4.8
siteA,2019-03-09 02:30:00,22.32,0,4.8
siteA,2019-03-09 02:45:00,22.26,0,4.8
siteA,2019-03-09 03:00:00,22.2,0,4.8
siteA,2019-03-09 03:15:00,22.15,0,4.8
siteA,2019-03-09 03:30:00,22.1,0,4.8
siteA,2019-03-09 03:45:00,22.05,0,4.8
siteA,2019-03-09 04:00:00,22,0,4.8
siteA,2019-03-09 04:15:00,21.95,0,4.8
siteA,2019-03-09 04:30:00,21.9,0,4.8
siteA,2019-03-09 04:45:00,21.85,0,4.8
siteA,2019-03-09 05:00:00,21.8,0,4.8
siteA,2019-03-09 05:15:00,21.75,0,4.8
siteA,2019-03-09 05:30:00,21.7,0,4.8
siteA,2019-03-09 05:45:00,21.65,0,4.8
siteA,2019-03-09 06:00:00,21.6,0,4.8
siteA,2019-03-09 06:15:00,21.67,2,4.8
siteA,2019-03-09 06:30:00,21.75,4,4.8
siteA,2019-03-09 06:45:00,21.82,7,4.8
siteA,2019-03-09 07:00:00,21.9,9,4.8
siteA,2019-03-09 07:15:00,21.81,55,4.8
siteA,2019-03-09 07:30:00,21.72,101,4.8
siteA,2019-03-09 07:45:00,21.63,147,4.8
siteA,2019-03-09 08:00:00,21.54,193,4.96
siteA,2019-03-09 08:15:00,21.46,248,4.96
siteA,2019-03-09 08:30:00,21.37,303,14.48
siteA,2019-03-09 08:45:00,21.28,359,9.29
siteA,2019-03-09 09:00:00,21.2,414,9.37
siteA,2019-03-09 09:15:00,21.47,466,8.87
siteA,2019-03-09 09:30:00,21.75,517,9.37
siteA,2019-03-09 09:45:00,22.02,569,9.19
siteA,2019-03-09 10:00:00,22.3,620,8.85
siteA,2019-03-09 10:15:00,22.45,662,9.27
siteA,2019-03-09 10:30:00,22.6,703,9.78
siteA,2019-03-09 10:45:00,22.75,744,8.75
siteA,2019-03-09 11:00:00,22.9,786,8.71
siteA,2019-03-09 11:15:00,23.05,813,9.85
siteA,2019-03-09 11:30:00,23.2,840,10.23
siteA,2019-03-09 11:45:00,23.35,867,12.58
siteA,2019-03-09 12:00:00,23.5,895,9.48
siteA,2019-03-09 12:15:00,23.62,905,8.6
siteA,2019-03-09 12:30:00,23.75,916,9.49
siteA,2019-03-09 12:45:00,23.87,926,10.18
siteA,2019-03-09 13:00:00,24,937,10.54
siteA,2019-03-09 13:15:00,23.87,929,10.09
siteA,2019-03-09 13:30:00,23.75,922,9.46
siteA,2019-03-09 13:45:00,23.62,915,9.97
siteA,2019-03-09 14:00:00,23.5,908,10.54
siteA,2019-03-09 14:15:00,23.37,883,11.92
siteA,2019-03-09 14:30:00,23.25,859,13.05
siteA,2019-03-09 14:45:00,23.12,835,10.6
siteA,2019-03-09 15:00:00,23,811,9.68
siteA,2019-03-09 15:15:00,22.77,772,10
siteA,2019-03-09 15:30:00,22.55,732,10.45
siteA,2019-03-09 15:45:00,22.32,693,10.64
siteA,2019-03-09 16:00:00,22.1,654,11.28
siteA,2019-03-09 16:15:00,22.23,604,11.05
siteA,2019-03-09 16:30:00,22.37,554,10.66
siteA,2019-03-09 16:45:00,22.51,504,11.22
siteA,2019-03-09 17:00:00,22.65,454,12.03
siteA,2019-03-09 17:15:00,22.78,399,13.67
siteA,2019-03-09 17:30:00,22.92,343,13.71
siteA,2019-03-09 17:45:00,23.06,288,10.98
siteA,2019-03-09 18:00:00,23.2,233,10.51
siteA,2019-03-09 18:15:00,23.17,183,5.2
siteA,2019-03-09 18:30:00,23.15,133,5.2
siteA,2019-03-09 18:45:00,23.12,83,5.2
siteA,2019-03-09 19:00:00,23.1,33,5.2
siteA,2019-03-09 19:15:00,23.03,24,5.2
siteA,2019-03-09 19:30:00,22.97,16,5.2
siteA,2019-03-09 19:45:00,22.91,8,5.2
siteA,2019-03-09 20:00:00,22.85,0,5.2
siteA,2019-03-09 20:15:00,22.78,0,5.2
siteA,2019-03-09 20:30:00,22.72,0,5.2
siteA,2019-03-09 20:45:00,22.66,0,5.2
siteA,2019-03-09 21:00:00,22.6,0,5.2
siteA,2019-03-09 21:15:00,22.42,0,5.2
siteA,2019-03-09 21:30:00,22.25,0,5.2
siteA,2019-03-09 21:45:00,22.07,0,5.2
siteA,2019-03-09 22:00:00,21.9,0,4.8
siteA,2019-03-09 22:15:00,21.76,0,4.8
siteA,2019-03-09 22:30:00,21.62,0,4.8
siteA,2019-03-09 22:45:00,21.48,0,4.8
siteA,2019-03-09 23:00:00,21.35,0,4.8
siteA,2019-03-09 23:15:00,21.21,0,4.8
siteA,2019-03-09 23:30:00,21.07,0,4.8
siteA,2019-03-09 23:45:00,20.93,0,4.8
siteA,2019-03-10 00:00:00,20.8,0,4.8
siteA,2019-03-10 00:15:00,20.72,0,4.8
siteA,2019-03-10 00:30:00,20.65,0,4.8
siteA,2019-03-10 00:45:00,20.57,0,4.8
siteA,2019-03-10 01:00:00,20.5,0,4.8
siteA,2019-03-10 01:15:00,20.47,0,4.8
siteA,2019-03-10 01:30:00,20.45,0,4.8
siteA,2019-03-10 01:45:00,20.42,0,4.8
siteA,2019-03-10 02:00:00,20.39,0,4.8
siteA,2019-03-10 02:15:00,20.37,0,4.8
siteA,2019-03-10 02:30:00,20.35,0,4.8
siteA,2019-03-10 02:45:00,20.32,0,4.8
siteA,2019-03-10 03:00:00,20.3,0,4.8
siteA,2019-03-10 03:15:00,20.22,0,4.8
siteA,2019-03-10 03:30:00,20.14,0,4.8
siteA,2019-03-10 03:45:00,20.07,0,4.8
siteA,2019-03-10 04:00:00,20,0,4.8
siteA,2019-03-10 04:15:00,19.98,0,4.8
siteA,2019-03-10 04:30:00,19.97,0,4.8
siteA,2019-03-10 04:45:00,19.96,0,4.8
siteA,2019-03-10 05:00:00,19.95,0,4.8
siteA,2019-03-10 05:15:00,19.93,0,4.8
siteA,2019-03-10 05:30:00,19.92,0,4.8
siteA,2019-03-10 05:45:00,19.91,0,4.8
siteA,2019-03-10 06:00:00,19.89,0,4.8
siteA,2019-03-10 06:15:00,19.97,2,4.8
siteA,2019-03-10 06:30:00,20.04,4,4.8
siteA,2019-03-10 06:45:00,20.12,6,4.8
siteA,2019-03-10 07:00:00,20.2,7,4.8
siteA,2019-03-10 07:15:00,20.34,53,4.8
siteA,2019-03-10 07:30:00,20.5,99,4.8
siteA,2019-03-10 07:45:00,20.65,144,4.8
siteA,2019-03-10 08:00:00,20.79,190,4.96
siteA,2019-03-10 08:15:00,20.95,245,4.96
siteA,2019-03-10 08:30:00,21.1,300,13.06
siteA,2019-03-10 08:45:00,21.25,356,8.59
siteA,2019-03-10 09:00:00,21.4,411,8.14
siteA,2019-03-10 09:15:00,21.85,462,9.05
siteA,2019-03-10 09:30:00,22.29,514,8.73
siteA,2019-03-10 09:45:00,22.75,565,9.17
siteA,2019-03-10 10:00:00,23.2,617,9.63
siteA,2019-03-10 10:15:00,23.62,658,8.84
siteA,2019-03-10 10:30:00,24.05,699,8.46
siteA,2019-03-10 10:45:00,24.47,740,9.71
siteA,2019-03-10 11:00:00,24.9,782,9.96
siteA,2019-03-10 11:15:00,25.32,809,10.56
siteA,2019-03-10 11:30:00,25.75,836,8.43
siteA,2019-03-10 11:45:00,26.17,863,9.16
siteA,2019-03-10 12:00:00,26.6,890,10.09
siteA,2019-03-10 12:15:00,26.57,901,10.3
siteA,2019-03-10 12:30:00,26.55,911,10.38
siteA,2019-03-10 12:45:00,26.52,921,9.85
siteA,2019-03-10 13:00:00,26.5,932,9.85
siteA,2019-03-10 13:15:00,26.6,925,10.52
siteA,2019-03-10 13:30:00,26.7,917,10.89
siteA,2019-03-10 13:45:00,26.8,910,13.45
siteA,2019-03-10 14:00:00,26.9,903,10.31
siteA,2019-03-10 14:15:00,27,878,10.1
siteA,2019-03-10 14:30:00,27.1,854,10.65
siteA,2019-03-10 14:45:00,27.2,830,10.64
siteA,2019-03-10 15:00:00,27.3,805,12.26
siteA,2019-03-10 15:15:00,27.15,766,14.63
siteA,2019-03-10 15:30:00,27,727,11.26
siteA,2019-03-10 15:45:00,26.85,688,12.59
siteA,2019-03-10 16:00:00,26.7,649,14.99
siteA,2019-03-10 16:15:00,26.68,599,11.72
siteA,2019-03-10 16:30:00,26.67,549,11.61
siteA,2019-03-10 16:45:00,26.66,499,12.35
siteA,2019-03-10 17:00:00,26.65,449,14.02
siteA,2019-03-10 17:15:00,26.63,393,11.73
siteA,2019-03-10 17:30:00,26.62,338,14.52
siteA,2019-03-10 17:45:00,26.61,283,14.69
siteA,2019-03-10 18:00:00,26.6,228,12.74
siteA,2019-03-10 18:15:00,26.3,178,5.2
siteA,2019-03-10 18:30:00,26,129,5.2
siteA,2019-03-10 18:45:00,25.7,79,5.2
siteA,2019-03-10 19:00:00,25.4,29,5.2
siteA,2019-03-10 19:15:00,25.35,22,5.2
siteA,2019-03-10 19:30:00,25.29,15,5.2
siteA,2019-03-10 19:45:00,25.25,7,5.2
siteA,2019-03-10 20:00:00,25.2,0,5.2
siteA,2019-03-10 20:15:00,25.15,0,5.2
siteA,2019-03-10 20:30:00,25.1,0,5.2
siteA,2019-03-10 20:45:00,25.05,0,5.2
siteA,2019-03-10 21:00:00,25,0,5.2
siteA,2019-03-10 21:15:00,25.05,0,5.2
siteA,2019-03-10 21:30:00,25.1,0,5.2
siteA,2019-03-10 21:45:00,25.15,0,5.2
siteA,2019-03-10 22:00:00,25.2,0,4.8
siteA,2019-03-10 22:15:00,25.17,0,4.8
siteA,2019-03-10 22:30:00,25.15,0,4.8
siteA,2019-03-10 22:45:00,25.12,0,4.8
siteA,2019-03-10 23:00:00,25.1,0,4.8
siteA,2019-03-10 23:15:00,25.07,0,4.8
siteA,2019-03-10 23:30:00,25.05,0,4.8
siteA,2019-03-10 23:45:00,25.02,0,4.8
siteA,2019-03-11 00:00:00,25,0,0.4
siteA,2019-03-11 00:15:00,24.95,0,0.4
siteA,2019-03-11 00:30:00,24.9,0,0.4
siteA,2019-03-11 00:45:00,24.85,0,0.4
siteA,2019-03-11 01:00:00,24.8,0,0.4
siteA,2019-03-11 01:15:00,24.76,0,0.4
siteA,2019-03-11 01:30:00,24.72,0,0.4
siteA,2019-03-11 01:45:00,24.68,0,0.4
siteA,2019-03-11 02:00:00,24.65,0,0.4
siteA,2019-03-11 02:15:00,24.61,0,0.4
siteA,2019-03-11 02:30:00,24.57,0,0.4
siteA,2019-03-11 02:45:00,24.53,0,0.4
siteA,2019-03-11 03:00:00,24.5,0,0.4
siteA,2019-03-11 03:15:00,24.47,0,0.4
siteA,2019-03-11 03:30:00,24.45,0,0.4
siteA,2019-03-11 03:45:00,24.42,0,0.4
siteA,2019-03-11 04:00:00,24.4,0,0.4
siteA,2019-03-11 04:15:00,24.36,0,0.4
siteA,2019-03-11 04:30:00,24.32,0,0.4
siteA,2019-03-11 04:45:00,24.28,0,0.4
siteA,2019-03-11 05:00:00,24.25,0,0.4
siteA,2019-03-11 05:15:00,24.21,0,0.4
siteA,2019-03-11 05:30:00,24.17,0,0.4
siteA,2019-03-11 05:45:00,24.13,0,0.4
siteA,2019-03-11 06:00:00,24.1,0,0.8
siteA,2019-03-11 06:15:00,23.75,2,0.8
siteA,2019-03-11 06:30:00,23.4,3,0.8
siteA,2019-03-11 06:45:00,23.05,5,0.8
siteA,2019-03-11 07:00:00,22.7,6,0.8
siteA,2019-03-11 07:15:00,22.95,51,0.8
siteA,2019-03-11 07:30:00,23.2,96,0.8
siteA,2019-03-11 07:45:00,23.45,142,0.8
siteA,2019-03-11 08:00:00,23.7,187,4
siteA,2019-03-11 08:15:00,23.95,242,4
siteA,2019-03-11 08:30:00,24.2,297,13.69
siteA,2019-03-11 08:45:00,24.45,352,8.69
siteA,2019-03-11 09:00:00,24.7,407,9.12
siteA,2019-03-11 09:15:00,24.6,459,7.86
siteA,2019-03-11 09:30:00,24.5,510,8.26
siteA,2019-03-11 09:45:00,24.4,561,8.62
siteA,2019-03-11 10:00:00,24.3,613,8.56
siteA,2019-03-11 10:15:00,24.43,654,8.67
siteA,2019-03-11 10:30:00,24.57,695,8.64
siteA,2019-03-11 10:45:00,24.71,736,9.26
siteA,2019-03-11 11:00:00,24.85,778,9.24
siteA,2019-03-11 11:15:00,24.98,805,8.27
siteA,2019-03-11 11:30:00,25.12,832,8.46
siteA,2019-03-11 11:45:00,25.26,859,8.83
siteA,2019-03-11 12:00:00,25.4,886,9.28
siteA,2019-03-11 12:15:00,25.42,896,9.35
siteA,2019-03-11 12:30:00,25.45,906,9.84
siteA,2019-03-11 12:45:00,25.47,917,8.38
siteA,2019-03-11 13:00:00,25.5,927,8.72
siteA,2019-03-11 13:15:00,25.7,920,9.17
siteA,2019-03-11 13:30:00,25.9,912,9.51
siteA,2019-03-11 13:45:00,26.1,905,10
siteA,2019-03-11 14:00:00,26.3,898,9.68
siteA,2019-03-11 14:15:00,26.5,873,6.03
siteA,2019-03-11 14:30:00,26.7,849,5.8
siteA,2019-03-11 14:45:00,26.9,824,6.32
siteA,2019-03-11 15:00:00,27.1,800,6.65
siteA,2019-03-11 15:15:00,26.75,761,7.23
siteA,2019-03-11 15:30:00,26.4,722,8.72
siteA,2019-03-11 15:45:00,26.05,683,7.41
siteA,2019-03-11 16:00:00,25.7,643,6.44
siteA,2019-03-11 16:15:00,25.58,593,7.01
siteA,2019-03-11 16:30:00,25.47,543,6.77
siteA,2019-03-11 16:45:00,25.36,493,7.05
siteA,2019-03-11 17:00:00,25.25,443,6.5
siteA,2019-03-11 17:15:00,25.13,388,6.38
